dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,3,GCN,T_K,1,58.25,60.67,0:00:35.306800
CHEMBL230,342,3,GCN,T_K,2,64.08,64.44,0:01:10.614702
CHEMBL230,342,3,GCN,T_K,3,68.93,70.29,0:01:45.898010
CHEMBL230,342,3,GCN,T_K,4,69.9,68.2,0:02:21.207377
CHEMBL230,342,3,GCN,T_K,5,69.9,69.87,0:02:56.576676
CHEMBL230,342,3,GCN,T_K,6,67.96,71.55,0:03:31.853882
CHEMBL230,342,3,GCN,T_K,7,67.96,68.62,0:04:07.199935
CHEMBL230,342,3,GCN,T_K,8,72.82,70.71,0:04:42.502866
CHEMBL230,342,3,GCN,T_K,9,72.82,70.71,0:05:17.762966
CHEMBL230,342,3,GCN,T_K,10,71.84,70.71,0:05:53.166879
CHEMBL230,342,3,GCN,T_K,11,70.87,74.9,0:06:28.424609
CHEMBL230,342,3,GCN,T_K,12,73.79,74.9,0:07:03.772421
CHEMBL230,342,3,GCN,T_K,13,73.79,72.8,0:07:39.113301
CHEMBL230,342,3,GCN,T_K,14,79.61,77.41,0:08:14.417550
CHEMBL230,342,3,GCN,T_K,15,79.61,77.82,0:08:49.817891
CHEMBL230,342,3,GCN,T_K,16,79.61,77.82,0:09:25.102126
CHEMBL230,342,3,GCN,T_K,17,78.64,77.41,0:10:00.378113
CHEMBL230,342,3,GCN,T_K,18,80.58,79.92,0:10:35.656453
CHEMBL230,342,3,GCN,T_K,19,80.58,79.92,0:11:10.929154
CHEMBL230,342,3,GCN,T_K,20,80.58,79.92,0:11:46.340279
CHEMBL230,342,3,GCN,T_K,21,80.58,79.5,0:12:21.672177
CHEMBL230,342,3,GCN,T_K,22,80.58,79.5,0:12:56.968586
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,4,GCN,T_K,1,53.4,59.41,0:00:35.280491
CHEMBL230,342,4,GCN,T_K,2,50.49,65.27,0:01:10.510066
CHEMBL230,342,4,GCN,T_K,3,54.37,63.18,0:01:45.951560
CHEMBL230,342,4,GCN,T_K,4,56.31,64.85,0:02:21.342876
CHEMBL230,342,4,GCN,T_K,5,58.25,66.53,0:02:56.737780
CHEMBL230,342,4,GCN,T_K,6,59.22,66.11,0:03:32.104356
CHEMBL230,342,4,GCN,T_K,7,66.99,75.31,0:04:07.481006
CHEMBL230,342,4,GCN,T_K,8,69.9,76.57,0:04:42.971587
CHEMBL230,342,4,GCN,T_K,9,73.79,76.99,0:05:18.374281
CHEMBL230,342,4,GCN,T_K,10,72.82,78.24,0:05:53.892126
CHEMBL230,342,4,GCN,T_K,11,71.84,75.73,0:06:29.372259
CHEMBL230,342,4,GCN,T_K,12,75.73,78.24,0:07:04.756115
CHEMBL230,342,4,GCN,T_K,13,74.76,81.59,0:07:40.161526
CHEMBL230,342,4,GCN,T_K,14,74.76,81.59,0:08:15.437333
CHEMBL230,342,4,GCN,T_K,15,74.76,81.17,0:08:50.748733
CHEMBL230,342,4,GCN,T_K,16,73.79,81.59,0:09:26.118297
CHEMBL230,342,4,GCN,T_K,17,73.79,82.43,0:10:01.539881
CHEMBL230,342,4,GCN,T_K,18,75.73,81.17,0:10:37.064842
CHEMBL230,342,4,GCN,T_K,19,75.73,81.59,0:11:12.478074
CHEMBL230,342,4,GCN,T_K,20,75.73,81.59,0:11:47.920939
CHEMBL230,342,4,GCN,T_K,21,74.76,81.17,0:12:23.338107
CHEMBL230,342,4,GCN,T_K,22,78.64,82.85,0:12:58.630533
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,5,GCN,T_K,1,62.14,54.81,0:00:35.414948
CHEMBL230,342,5,GCN,T_K,2,64.08,59.0,0:01:10.826072
CHEMBL230,342,5,GCN,T_K,3,69.9,67.36,0:01:46.180593
CHEMBL230,342,5,GCN,T_K,4,69.9,69.04,0:02:21.553955
CHEMBL230,342,5,GCN,T_K,5,69.9,71.55,0:02:56.863626
CHEMBL230,342,5,GCN,T_K,6,69.9,74.48,0:03:32.304595
CHEMBL230,342,5,GCN,T_K,7,72.82,74.48,0:04:07.600973
CHEMBL230,342,5,GCN,T_K,8,70.87,75.31,0:04:42.898202
CHEMBL230,342,5,GCN,T_K,9,72.82,75.73,0:05:18.203093
CHEMBL230,342,5,GCN,T_K,10,74.76,75.73,0:05:53.523616
CHEMBL230,342,5,GCN,T_K,11,72.82,76.57,0:06:28.925585
CHEMBL230,342,5,GCN,T_K,12,77.67,76.15,0:07:04.201913
CHEMBL230,342,5,GCN,T_K,13,76.7,76.15,0:07:39.530809
CHEMBL230,342,5,GCN,T_K,14,75.73,78.24,0:08:14.983622
CHEMBL230,342,5,GCN,T_K,15,74.76,79.08,0:08:50.467066
CHEMBL230,342,5,GCN,T_K,16,74.76,79.08,0:09:25.992426
CHEMBL230,342,5,GCN,T_K,17,74.76,79.08,0:10:01.393178
CHEMBL230,342,5,GCN,T_K,18,74.76,79.08,0:10:36.745774
CHEMBL230,342,5,GCN,T_K,19,77.67,79.92,0:11:12.077246
CHEMBL230,342,5,GCN,T_K,20,77.67,79.92,0:11:47.500002
CHEMBL230,342,5,GCN,T_K,21,77.67,80.33,0:12:23.048893
CHEMBL230,342,5,GCN,T_K,22,77.67,80.33,0:12:58.450399
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,6,GCN,T_K,1,64.08,59.83,0:00:35.406510
CHEMBL230,342,6,GCN,T_K,2,63.11,59.0,0:01:10.782305
CHEMBL230,342,6,GCN,T_K,3,65.05,61.92,0:01:46.181328
CHEMBL230,342,6,GCN,T_K,4,66.99,60.25,0:02:21.676500
CHEMBL230,342,6,GCN,T_K,5,66.02,59.83,0:02:56.976677
CHEMBL230,342,6,GCN,T_K,6,64.08,59.83,0:03:32.407052
CHEMBL230,342,6,GCN,T_K,7,66.02,59.41,0:04:07.858152
CHEMBL230,342,6,GCN,T_K,8,66.02,58.58,0:04:43.256463
CHEMBL230,342,6,GCN,T_K,9,63.11,64.02,0:05:18.739617
CHEMBL230,342,6,GCN,T_K,10,69.9,70.71,0:05:54.044424
CHEMBL230,342,6,GCN,T_K,11,67.96,71.13,0:06:29.373424
CHEMBL230,342,6,GCN,T_K,12,67.96,69.04,0:07:04.758129
CHEMBL230,342,6,GCN,T_K,13,67.96,69.87,0:07:40.071087
CHEMBL230,342,6,GCN,T_K,14,66.02,70.71,0:08:15.482163
CHEMBL230,342,6,GCN,T_K,15,76.7,79.92,0:08:50.757580
CHEMBL230,342,6,GCN,T_K,16,76.7,80.75,0:09:26.098807
CHEMBL230,342,6,GCN,T_K,17,77.67,80.75,0:10:01.453396
CHEMBL230,342,6,GCN,T_K,18,76.7,81.59,0:10:36.835113
CHEMBL230,342,6,GCN,T_K,19,77.67,82.43,0:11:12.330013
CHEMBL230,342,6,GCN,T_K,20,77.67,81.59,0:11:47.717021
CHEMBL230,342,6,GCN,T_K,21,75.73,83.68,0:12:23.129244
CHEMBL230,342,6,GCN,T_K,22,74.76,83.68,0:12:58.565960
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,7,GCN,T_K,1,56.31,57.74,0:00:35.349562
CHEMBL230,342,7,GCN,T_K,2,61.17,69.87,0:01:10.845969
CHEMBL230,342,7,GCN,T_K,3,64.08,72.38,0:01:46.235642
CHEMBL230,342,7,GCN,T_K,4,68.93,69.87,0:02:21.560583
CHEMBL230,342,7,GCN,T_K,5,68.93,70.29,0:02:56.944403
CHEMBL230,342,7,GCN,T_K,6,67.96,71.13,0:03:32.326596
CHEMBL230,342,7,GCN,T_K,7,67.96,71.55,0:04:07.768351
CHEMBL230,342,7,GCN,T_K,8,67.96,73.22,0:04:43.137617
CHEMBL230,342,7,GCN,T_K,9,68.93,69.46,0:05:18.496437
CHEMBL230,342,7,GCN,T_K,10,74.76,74.9,0:05:53.865589
CHEMBL230,342,7,GCN,T_K,11,72.82,72.8,0:06:29.234818
CHEMBL230,342,7,GCN,T_K,12,71.84,75.73,0:07:04.748315
CHEMBL230,342,7,GCN,T_K,13,73.79,75.73,0:07:40.103855
CHEMBL230,342,7,GCN,T_K,14,73.79,75.31,0:08:15.496093
CHEMBL230,342,7,GCN,T_K,15,73.79,76.15,0:08:50.823579
CHEMBL230,342,7,GCN,T_K,16,74.76,76.15,0:09:26.221254
CHEMBL230,342,7,GCN,T_K,17,74.76,75.73,0:10:01.752513
CHEMBL230,342,7,GCN,T_K,18,72.82,75.31,0:10:37.089922
CHEMBL230,342,7,GCN,T_K,19,72.82,75.31,0:11:12.418071
CHEMBL230,342,7,GCN,T_K,20,72.82,75.31,0:11:47.746101
CHEMBL230,342,7,GCN,T_K,21,78.64,78.24,0:12:23.076936
CHEMBL230,342,7,GCN,T_K,22,78.64,78.24,0:12:58.596425
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,8,GCN,T_K,1,65.05,61.92,0:00:35.377863
CHEMBL230,342,8,GCN,T_K,2,63.11,61.09,0:01:10.768635
CHEMBL230,342,8,GCN,T_K,3,66.02,58.16,0:01:46.107989
CHEMBL230,342,8,GCN,T_K,4,60.19,56.49,0:02:21.401166
CHEMBL230,342,8,GCN,T_K,5,70.87,70.71,0:02:56.815199
CHEMBL230,342,8,GCN,T_K,6,76.7,73.22,0:03:32.061322
CHEMBL230,342,8,GCN,T_K,7,76.7,72.8,0:04:07.412891
CHEMBL230,342,8,GCN,T_K,8,66.99,73.22,0:04:42.751557
CHEMBL230,342,8,GCN,T_K,9,66.99,73.64,0:05:18.044562
CHEMBL230,342,8,GCN,T_K,10,66.99,73.22,0:05:53.511369
CHEMBL230,342,8,GCN,T_K,11,72.82,76.15,0:06:28.814105
CHEMBL230,342,8,GCN,T_K,12,73.79,75.73,0:07:04.171014
CHEMBL230,342,8,GCN,T_K,13,73.79,76.15,0:07:39.478173
CHEMBL230,342,8,GCN,T_K,14,69.9,76.99,0:08:14.833076
CHEMBL230,342,8,GCN,T_K,15,80.58,75.73,0:08:50.342388
CHEMBL230,342,8,GCN,T_K,16,79.61,77.82,0:09:25.805014
CHEMBL230,342,8,GCN,T_K,17,79.61,78.24,0:10:01.213778
CHEMBL230,342,8,GCN,T_K,18,79.61,77.82,0:10:36.665439
CHEMBL230,342,8,GCN,T_K,19,76.7,78.24,0:11:12.047306
CHEMBL230,342,8,GCN,T_K,20,77.67,78.24,0:11:47.571648
CHEMBL230,342,8,GCN,T_K,21,78.64,78.66,0:12:22.948361
CHEMBL230,342,8,GCN,T_K,22,81.55,78.66,0:12:58.419369
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,9,GCN,T_K,1,49.51,53.56,0:00:35.329506
CHEMBL230,342,9,GCN,T_K,2,51.46,64.02,0:01:10.746714
CHEMBL230,342,9,GCN,T_K,3,65.05,64.02,0:01:46.187014
CHEMBL230,342,9,GCN,T_K,4,65.05,66.11,0:02:21.606867
CHEMBL230,342,9,GCN,T_K,5,71.84,69.87,0:02:56.956642
CHEMBL230,342,9,GCN,T_K,6,70.87,71.13,0:03:32.298334
CHEMBL230,342,9,GCN,T_K,7,68.93,70.29,0:04:07.570294
CHEMBL230,342,9,GCN,T_K,8,69.9,70.71,0:04:42.999040
CHEMBL230,342,9,GCN,T_K,9,76.7,76.99,0:05:18.362620
CHEMBL230,342,9,GCN,T_K,10,77.67,76.57,0:05:53.764543
CHEMBL230,342,9,GCN,T_K,11,72.82,76.99,0:06:29.157834
CHEMBL230,342,9,GCN,T_K,12,76.7,77.82,0:07:04.551149
CHEMBL230,342,9,GCN,T_K,13,76.7,76.99,0:07:39.985084
CHEMBL230,342,9,GCN,T_K,14,76.7,76.99,0:08:15.341009
CHEMBL230,342,9,GCN,T_K,15,78.64,79.92,0:08:50.652725
CHEMBL230,342,9,GCN,T_K,16,78.64,80.33,0:09:25.966907
CHEMBL230,342,9,GCN,T_K,17,84.47,78.24,0:10:01.386066
CHEMBL230,342,9,GCN,T_K,18,83.5,79.92,0:10:36.918865
CHEMBL230,342,9,GCN,T_K,19,79.61,82.01,0:11:12.321849
